Rechnung Nr;Rechnung Datum;Auftrag Datum;Kunde;Total ohne MwSt;MwSt 8.1%;Endtotal;Status
INV-2024-110026;2024-11-17;2024-11-15;Schmid AG;608.95;658.27;1267.22;überfällig
INV-2024-110027;2024-11-09;2024-11-07;coop AG;814.28;880.24;1694.52;überfällig
INV-2024-110028;2024-11-11;2024-11-09;Keller AG;129.72;140.23;269.95;überfällig
INV-2024-110029;2024-11-17;2024-11-15;Weber AG;4437.61;4797.06;9234.67;überfällig
INV-2024-110030;2024-11-05;2024-11-03;Keller AG;3627.84;3921.7;7549.54;bezahlt
INV-2024-110031;2024-11-02;2024-10-31;coop AG;2920.77;3157.35;6078.12;offen
INV-2024-110032;2024-11-12;2024-11-10;Weber AG;2359.72;2550.86;4910.58;offen
INV-2024-110033;2024-11-07;2024-11-05;City Kiosk Bern;1571.81;1699.13;3270.94;überfällig
INV-2024-110034;2024-11-24;2024-11-22;Weber AG;2085.48;2254.4;4339.88;bezahlt
INV-2024-110035;2024-11-25;2024-11-23;Migros AG;611.52;661.05;1272.57;bezahlt
INV-2024-110036;2024-11-20;2024-11-18;Meier GmbH;4025.99;4352.1;8378.09;offen
INV-2024-110037;2024-11-22;2024-11-20;Huber GmbH;1408.55;1522.64;2931.19;bezahlt
INV-2024-110038;2024-11-09;2024-11-07;Keller AG;1322.53;1429.65;2752.18;überfällig
INV-2024-110039;2024-11-20;2024-11-18;Weber AG;350.5;378.89;729.39;offen
INV-2024-110040;2024-11-16;2024-11-14;Keller AG;4606.33;4979.44;9585.77;bezahlt
INV-2024-110041;2024-11-03;2024-11-01;Weber AG;4639.85;5015.68;9655.53;bezahlt
INV-2024-110042;2024-11-19;2024-11-17;Meier GmbH;3786.72;4093.44;7880.16;bezahlt
INV-2024-110043;2024-11-13;2024-11-11;Weber AG;3411.37;3687.69;7099.06;bezahlt
INV-2024-110044;2024-11-13;2024-11-11;Müller AG;912.79;986.73;1899.52;bezahlt
INV-2024-110045;2024-11-30;2024-11-28;Huber GmbH;2855.56;3086.86;5942.42;offen
INV-2024-110046;2024-11-10;2024-11-08;Weber AG;2320.26;2508.2;4828.46;bezahlt
INV-2024-110047;2024-11-19;2024-11-17;Huber GmbH;207.62;224.44;432.06;überfällig
INV-2024-110048;2024-11-30;2024-11-28;Keller AG;4830.1;5221.34;10051.44;überfällig
INV-2024-110049;2024-11-05;2024-11-03;Huber GmbH;2035.36;2200.22;4235.58;bezahlt
INV-2024-110050;2024-11-15;2024-11-13;Huber GmbH;4420.85;4778.94;9199.79;bezahlt
INV-2024-110051;2024-11-13;2024-11-11;Weber AG;154.49;167.0;321.49;bezahlt
INV-2024-110052;2024-11-27;2024-11-25;Schmid AG;1164.61;1258.94;2423.55;offen
INV-2024-110053;2024-11-10;2024-11-08;Huber GmbH;594.24;642.37;1236.61;bezahlt
INV-2024-110054;2024-11-02;2024-10-31;coop AG;4645.5;5021.79;9667.29;offen
INV-2024-110055;2024-11-26;2024-11-24;Huber GmbH;4559.98;4929.34;9489.32;überfällig
INV-2024-110056;2024-11-04;2024-11-02;Schmid AG;581.01;628.07;1209.08;überfällig
INV-2024-110057;2024-11-05;2024-11-03;coop AG;854.1;923.28;1777.38;offen
INV-2024-110058;2024-11-17;2024-11-15;Meier GmbH;3862.79;4175.68;8038.47;bezahlt
INV-2024-110059;2024-11-14;2024-11-12;Huber GmbH;3701.77;4001.61;7703.38;offen
INV-2024-110060;2024-11-17;2024-11-15;Payfix GmbH,Wallee AG;1165.03;1259.4;2424.43;überfällig
INV-2024-110061;2024-11-02;2024-10-31;City Kiosk Bern;2456.12;2655.07;5111.19;überfällig
INV-2024-110062;2024-11-18;2024-11-16;coop AG;4567.56;4937.53;9505.09;offen
INV-2024-110063;2024-11-22;2024-11-20;Huber GmbH;442.0;477.8;919.8;überfällig
INV-2024-110064;2024-11-10;2024-11-08;Huber GmbH;423.66;457.98;881.64;überfällig
INV-2024-110065;2024-11-06;2024-11-04;Schmid AG;929.45;1004.74;1934.19;offen
INV-2024-110066;2024-11-18;2024-11-16;Keller AG;3775.84;4081.68;7857.52;offen
INV-2024-110067;2024-11-08;2024-11-06;Weber AG;1528.06;1651.83;3179.89;offen
INV-2024-110068;2024-11-19;2024-11-17;Meier GmbH;106.85;115.5;222.35;bezahlt
INV-2024-110069;2024-11-27;2024-11-25;City Kiosk Bern;4195.17;4534.98;8730.15;überfällig
INV-2024-110070;2024-11-29;2024-11-27;coop AG;2638.22;2851.92;5490.14;bezahlt
INV-2024-110071;2024-11-16;2024-11-14;coop AG;139.14;150.41;289.55;bezahlt
INV-2024-110072;2024-11-26;2024-11-24;Weber AG;1792.86;1938.08;3730.94;offen
INV-2024-110073;2024-11-13;2024-11-11;coop AG;2688.29;2906.04;5594.33;bezahlt
INV-2024-110074;2024-11-21;2024-11-19;Meier GmbH;1364.87;1475.42;2840.29;offen
INV-2024-110075;2024-11-15;2024-11-13;Schmid AG;2064.54;2231.77;4296.31;offen
INV-2024-110076;2024-11-27;2024-11-25;Schmid AG;187.24;202.41;389.65;überfällig
INV-2024-110077;2024-11-28;2024-11-26;City Kiosk Bern;3000.0;3243.0;6243.0;überfällig
INV-2024-110078;2024-11-05;2024-11-03;coop AG;517.49;559.41;1076.9;bezahlt
INV-2024-110079;2024-11-08;2024-11-06;Huber GmbH;2134.1;2306.96;4441.06;bezahlt
INV-2024-110080;2024-11-17;2024-11-15;Schmid AG;3803.29;4111.36;7914.65;offen
INV-2024-110081;2024-11-23;2024-11-21;Müller AG;1498.05;1619.39;3117.44;bezahlt
INV-2024-110082;2024-11-20;2024-11-18;Migros AG;4427.01;4785.6;9212.61;offen
INV-2024-110083;2024-11-22;2024-11-20;Weber AG;747.47;808.02;1555.49;offen
INV-2024-110084;2024-11-04;2024-11-02;Keller AG;4926.76;5325.83;10252.59;überfällig
INV-2024-110085;2024-11-26;2024-11-24;Weber AG;3783.38;4089.83;7873.21;offen
INV-2024-110086;2024-11-12;2024-11-10;Weber AG;4437.79;4797.25;9235.04;offen
INV-2024-110087;2024-11-22;2024-11-20;Schmid AG;3470.7;3751.83;7222.53;bezahlt
INV-2024-110088;2024-11-25;2024-11-23;Huber GmbH;1185.37;1281.38;2466.75;offen
INV-2024-110089;2024-11-28;2024-11-26;Payfix GmbH,Wallee AG;778.59;841.66;1620.25;offen
INV-2024-110090;2024-11-08;2024-11-06;coop AG;2131.4;2304.04;4435.44;offen
INV-2024-110091;2024-11-26;2024-11-24;Migros AG;2512.4;2715.9;5228.3;bezahlt
INV-2024-110092;2024-11-22;2024-11-20;Schmid AG;1780.91;1925.16;3706.07;bezahlt
INV-2024-110093;2024-11-05;2024-11-03;Migros AG;652.36;705.2;1357.56;überfällig
INV-2024-110094;2024-11-24;2024-11-22;Meier GmbH;2996.93;3239.68;6236.61;überfällig
INV-2024-110095;2024-11-18;2024-11-16;Müller AG;4540.82;4908.63;9449.45;offen
INV-2024-110096;2024-11-18;2024-11-16;Müller AG;3921.95;4239.63;8161.58;offen
INV-2024-110097;2024-11-25;2024-11-23;Keller AG;4750.56;5135.36;9885.92;offen
INV-2024-110098;2024-11-08;2024-11-06;Müller AG;4261.08;4606.23;8867.31;offen
INV-2024-110099;2024-11-16;2024-11-14;Migros AG;3051.74;3298.93;6350.67;überfällig
INV-2024-110100;2024-11-23;2024-11-21;Migros AG;3165.69;3422.11;6587.8;überfällig
INV-2024-110101;2024-11-25;2024-11-23;Weber AG;1003.92;1085.24;2089.16;überfällig
INV-2024-110102;2024-11-30;2024-11-28;Keller AG;829.2;896.37;1725.57;offen
INV-2024-110103;2024-11-11;2024-11-09;Weber AG;3275.57;3540.89;6816.46;offen
INV-2024-110104;2024-11-23;2024-11-21;Meier GmbH;3254.23;3517.82;6772.05;bezahlt
INV-2024-110105;2024-11-18;2024-11-16;Migros AG;3328.61;3598.23;6926.84;offen
INV-2024-110106;2024-11-30;2024-11-28;Meier GmbH;4043.08;4370.57;8413.65;bezahlt
INV-2024-110107;2024-11-17;2024-11-15;Müller AG;3413.78;3690.3;7104.08;bezahlt
INV-2024-110108;2024-11-26;2024-11-24;City Kiosk Bern;1202.17;1299.55;2501.72;offen
INV-2024-110109;2024-11-14;2024-11-12;Migros AG;2625.73;2838.41;5464.14;offen
INV-2024-120001;2024-12-14;2024-12-12;Schmid AG;1655.5;1789.6;3445.1;bezahlt
INV-2024-120002;2024-12-15;2024-12-13;Migros AG;1919.55;2075.03;3994.58;offen
INV-2024-120003;2024-12-30;2024-12-28;City Kiosk Bern;902.95;976.09;1879.04;bezahlt
INV-2024-120004;2024-12-23;2024-12-21;Schmid AG;577.49;624.27;1201.76;bezahlt
INV-2024-120005;2024-12-11;2024-12-09;coop AG;2646.04;2860.37;5506.41;bezahlt
INV-2024-120006;2024-12-30;2024-12-28;Meier GmbH;2635.76;2849.26;5485.02;bezahlt
INV-2024-120007;2024-12-04;2024-12-02;coop AG;918.23;992.61;1910.84;offen
INV-2024-120008;2024-12-18;2024-12-16;Keller AG;1497.76;1619.08;3116.84;offen
INV-2024-120009;2024-12-07;2024-12-05;Weber AG;1342.97;1451.75;2794.72;bezahlt
INV-2024-120010;2024-12-15;2024-12-13;Müller AG;4181.72;4520.44;8702.16;überfällig
INV-2024-120011;2024-12-17;2024-12-15;Payfix GmbH,Wallee AG;471.45;509.64;981.09;bezahlt
INV-2024-120012;2024-12-26;2024-12-24;Payfix GmbH,Wallee AG;117.69;127.22;244.91;offen
INV-2024-120013;2024-12-09;2024-12-07;Migros AG;2615.85;2827.73;5443.58;bezahlt
INV-2024-120014;2024-12-07;2024-12-05;City Kiosk Bern;2272.34;2456.4;4728.74;offen
INV-2024-120015;2024-12-02;2024-11-30;Payfix GmbH,Wallee AG;1745.86;1887.27;3633.13;bezahlt
INV-2024-120016;2024-12-16;2024-12-14;Payfix GmbH,Wallee AG;3307.37;3575.27;6882.64;überfällig
INV-2024-120017;2024-12-21;2024-12-19;Müller AG;1734.54;1875.04;3609.58;offen
INV-2024-120018;2024-12-07;2024-12-05;Huber GmbH;4422.02;4780.2;9202.22;offen
INV-2024-120019;2024-12-12;2024-12-10;Huber GmbH;3321.78;3590.84;6912.62;offen
INV-2024-120020;2024-12-16;2024-12-14;coop AG;1259.38;1361.39;2620.77;überfällig
INV-2024-120021;2024-12-24;2024-12-22;Payfix GmbH,Wallee AG;4489.93;4853.61;9343.54;überfällig
INV-2024-120022;2024-12-07;2024-12-05;Huber GmbH;3292.47;3559.16;6851.63;bezahlt
INV-2024-120023;2024-12-19;2024-12-17;Schmid AG;4074.4;4404.43;8478.83;bezahlt
INV-2024-120024;2024-12-27;2024-12-25;Müller AG;2673.87;2890.45;5564.32;offen
INV-2024-120025;2024-12-14;2024-12-12;Meier GmbH;4165.64;4503.06;8668.7;bezahlt
INV-2024-120026;2024-12-19;2024-12-17;Migros AG;2461.88;2661.29;5123.17;überfällig
INV-2024-120027;2024-12-25;2024-12-23;Keller AG;4874.71;5269.56;10144.27;bezahlt
INV-2024-120028;2024-12-31;2024-12-29;Müller AG;3749.99;4053.74;7803.73;überfällig
INV-2024-120029;2024-12-26;2024-12-24;Payfix GmbH,Wallee AG;205.05;221.66;426.71;offen
INV-2024-120030;2024-12-21;2024-12-19;Huber GmbH;1742.19;1883.31;3625.5;überfällig
INV-2024-120031;2024-12-05;2024-12-03;Migros AG;4929.75;5329.06;10258.81;überfällig
INV-2024-120032;2024-12-18;2024-12-16;Weber AG;571.6;617.9;1189.5;überfällig
INV-2024-120033;2024-12-09;2024-12-07;coop AG;4045.85;4373.56;8419.41;bezahlt
INV-2024-120034;2024-12-03;2024-12-01;Keller AG;884.71;956.37;1841.08;offen
INV-2024-120035;2024-12-18;2024-12-16;Schmid AG;2046.19;2211.93;4258.12;offen
INV-2024-120036;2024-12-02;2024-11-30;Weber AG;3217.64;3478.27;6695.91;überfällig
INV-2024-120037;2024-12-17;2024-12-15;Huber GmbH;1436.62;1552.99;2989.61;bezahlt
INV-2024-120038;2024-12-22;2024-12-20;Migros AG;3396.52;3671.64;7068.16;bezahlt
INV-2024-120039;2024-12-05;2024-12-03;coop AG;3288.88;3555.28;6844.16;überfällig
INV-2024-120040;2024-12-07;2024-12-05;Migros AG;4662.27;5039.91;9702.18;überfällig
INV-2024-120041;2024-12-15;2024-12-13;City Kiosk Bern;3131.85;3385.53;6517.38;bezahlt
INV-2024-120042;2024-12-06;2024-12-04;Schmid AG;3933.04;4251.62;8184.66;bezahlt
INV-2024-120043;2024-12-11;2024-12-09;Müller AG;1447.08;1564.29;3011.37;überfällig
INV-2024-120044;2024-12-05;2024-12-03;Migros AG;1276.32;1379.7;2656.02;überfällig
INV-2024-120045;2024-12-19;2024-12-17;Weber AG;1341.96;1450.66;2792.62;bezahlt
INV-2024-120046;2024-12-26;2024-12-24;City Kiosk Bern;1468.81;1587.78;3056.59;bezahlt
INV-2024-120047;2024-12-09;2024-12-07;City Kiosk Bern;4611.48;4985.01;9596.49;bezahlt
INV-2024-120048;2024-12-12;2024-12-10;Keller AG;1547.68;1673.04;3220.72;überfällig
INV-2024-120049;2024-12-29;2024-12-27;Weber AG;4654.85;5031.89;9686.74;offen
INV-2024-120050;2024-12-31;2024-12-29;City Kiosk Bern;2399.98;2594.38;4994.36;offen
INV-2024-120051;2024-12-23;2024-12-21;Keller AG;1694.6;1831.86;3526.46;offen
INV-2024-120052;2024-12-12;2024-12-10;Huber GmbH;4793.85;5182.15;9976.0;überfällig
INV-2024-120053;2024-12-04;2024-12-02;Schmid AG;1576.47;1704.16;3280.63;überfällig
INV-2024-120054;2024-12-02;2024-11-30;Weber AG;1218.35;1317.04;2535.39;offen
INV-2024-120055;2024-12-04;2024-12-02;City Kiosk Bern;843.75;912.09;1755.84;bezahlt
INV-2024-120056;2024-12-28;2024-12-26;Meier GmbH;4986.71;5390.63;10377.34;überfällig
INV-2024-120057;2024-12-03;2024-12-01;Müller AG;2430.93;2627.84;5058.77;überfällig
INV-2024-120058;2024-12-15;2024-12-13;Migros AG;1446.77;1563.96;3010.73;bezahlt
INV-2024-120059;2024-12-11;2024-12-09;Keller AG;385.63;416.87;802.5;überfällig
INV-2024-120060;2024-12-15;2024-12-13;Keller AG;1563.25;1689.87;3253.12;überfällig
INV-2024-120061;2024-12-03;2024-12-01;Keller AG;2157.76;2332.54;4490.3;offen
INV-2024-120062;2024-12-12;2024-12-10;coop AG;3785.83;4092.48;7878.31;bezahlt
INV-2024-120063;2024-12-06;2024-12-04;Huber GmbH;688.89;744.69;1433.58;offen
INV-2024-120064;2024-12-31;2024-12-29;Huber GmbH;1200.58;1297.83;2498.41;bezahlt
INV-2024-120065;2024-12-03;2024-12-01;Huber GmbH;3804.6;4112.77;7917.37;bezahlt
INV-2024-120066;2024-12-11;2024-12-09;City Kiosk Bern;4726.15;5108.97;9835.12;offen
INV-2024-120067;2024-12-18;2024-12-16;coop AG;724.12;782.77;1506.89;offen
INV-2024-120068;2024-12-27;2024-12-25;Weber AG;1904.33;2058.58;3962.91;offen
INV-2024-120069;2024-12-05;2024-12-03;Schmid AG;4388.5;4743.97;9132.47;offen
INV-2024-120070;2024-12-13;2024-12-11;Müller AG;3729.16;4031.22;7760.38;offen
INV-2024-120071;2024-12-10;2024-12-08;Huber GmbH;3896.98;4212.64;8109.62;offen
INV-2024-120072;2024-12-06;2024-12-04;City Kiosk Bern;3162.07;3418.2;6580.27;überfällig
INV-2024-120073;2024-12-16;2024-12-14;Schmid AG;2677.25;2894.11;5571.36;überfällig
INV-2024-120074;2024-12-06;2024-12-04;coop AG;3332.82;3602.78;6935.6;offen
INV-2024-120075;2024-12-24;2024-12-22;coop AG;2031.07;2195.59;4226.66;offen
INV-2024-120076;2024-12-27;2024-12-25;Payfix GmbH,Wallee AG;1953.7;2111.95;4065.65;offen
INV-2024-120077;2024-12-12;2024-12-10;City Kiosk Bern;2197.91;2375.94;4573.85;offen
INV-2024-120078;2024-12-04;2024-12-02;Migros AG;1719.26;1858.52;3577.78;bezahlt
INV-2024-120079;2024-12-11;2024-12-09;Weber AG;2648.91;2863.47;5512.38;überfällig
INV-2024-120080;2024-12-13;2024-12-11;Schmid AG;3610.1;3902.52;7512.62;offen
INV-2024-120081;2024-12-30;2024-12-28;Payfix GmbH,Wallee AG;3221.92;3482.9;6704.82;überfällig
INV-2024-120082;2024-12-26;2024-12-24;Schmid AG;2916.28;3152.5;6068.78;bezahlt
INV-2024-120083;2024-12-16;2024-12-14;Weber AG;4747.1;5131.62;9878.72;überfällig
INV-2024-120084;2024-12-03;2024-12-01;City Kiosk Bern;1221.95;1320.93;2542.88;offen
INV-2024-120085;2024-12-18;2024-12-16;Keller AG;2960.65;3200.46;6161.11;offen
INV-2024-120087;2024-12-20;2024-12-18;Müller AG;1562.69;1689.27;3251.96;offen
INV-2024-120088;2024-12-29;2024-12-27;Schmid AG;2501.11;2703.7;5204.81;offen
INV-2024-120089;2024-12-11;2024-12-09;Meier GmbH;1763.3;1906.13;3669.43;überfällig
INV-2024-120090;2024-12-29;2024-12-27;Huber GmbH;717.02;775.1;1492.12;überfällig
INV-2024-120091;2024-12-11;2024-12-09;Huber GmbH;3388.11;3662.55;7050.66;bezahlt
INV-2024-120092;2024-12-07;2024-12-05;Migros AG;4142.62;4478.17;8620.79;überfällig
INV-2024-120093;2024-12-29;2024-12-27;Schmid AG;4985.77;5389.62;10375.39;überfällig
INV-2024-120094;2024-12-30;2024-12-28;City Kiosk Bern;2618.25;2830.33;5448.58;bezahlt
INV-2024-120095;2024-12-06;2024-12-04;Payfix GmbH,Wallee AG;3956.5;4276.98;8233.48;offen
INV-2024-120096;2024-12-16;2024-12-14;Schmid AG;4637.07;5012.67;9649.74;überfällig
INV-2024-120097;2024-12-23;2024-12-21;Weber AG;2393.17;2587.02;4980.19;offen
INV-2024-120098;2024-12-15;2024-12-13;Payfix GmbH,Wallee AG;1682.4;1818.67;3501.07;offen
INV-2024-120099;2024-12-30;2024-12-28;Huber GmbH;349.36;377.66;727.02;überfällig
INV-2024-120100;2024-12-29;2024-12-27;Meier GmbH;756.26;817.52;1573.78;überfällig
INV-2024-120101;2024-12-04;2024-12-02;City Kiosk Bern;2495.29;2697.41;5192.7;offen
INV-2024-120102;2024-12-13;2024-12-11;Migros AG;1935.49;2092.26;4027.75;überfällig
INV-2024-120103;2024-12-27;2024-12-25;Schmid AG;3383.95;3658.05;7042.0;bezahlt
INV-2024-120104;2024-12-03;2024-12-01;Payfix GmbH,Wallee AG;2295.98;2481.95;4777.93;überfällig
INV-2024-120105;2024-12-20;2024-12-18;Meier GmbH;2364.36;2555.87;4920.23;bezahlt
INV-2024-120106;2024-12-10;2024-12-08;Meier GmbH;1836.39;1985.14;3821.53;offen
INV-2024-120107;2024-12-21;2024-12-19;coop AG;3513.08;3797.64;7310.72;offen
INV-2024-120108;2024-12-10;2024-12-08;Müller AG;1735.96;1876.57;3612.53;bezahlt
INV-2024-120109;2024-12-15;2024-12-13;Müller AG;2627.83;2840.68;5468.51;bezahlt
