Rechnung Nr;Rechnung Datum;Auftrag Datum;Kunde;Total ohne MwSt;MwSt 8.1%;Endtotal;Status
INV-2025-110022;2025-11-22;2025-11-20;Migros AG;2440.56;2638.25;5078.81;offen
INV-2025-110023;2025-11-14;2025-11-12;Keller AG;4495.12;4859.22;9354.34;offen
INV-2025-110024;2025-11-29;2025-11-27;coop AG;4874.84;5269.7;10144.54;offen
INV-2025-110025;2025-11-11;2025-11-09;coop AG;2750.16;2972.92;5723.08;offen
INV-2025-110026;2025-11-14;2025-11-12;Schmid AG;4966.18;5368.44;10334.62;bezahlt
INV-2025-110027;2025-11-24;2025-11-22;Payfix GmbH,Wallee AG;1252.58;1354.04;2606.62;bezahlt
INV-2025-110028;2025-11-24;2025-11-22;Migros AG;4757.31;5142.65;9899.96;überfällig
INV-2025-110029;2025-11-14;2025-11-12;Huber GmbH;4855.89;5249.22;10105.11;überfällig
INV-2025-110030;2025-11-11;2025-11-09;Weber AG;2786.76;3012.49;5799.25;bezahlt
INV-2025-110031;2025-11-24;2025-11-22;City Kiosk Bern;696.71;753.14;1449.85;bezahlt
INV-2025-110032;2025-11-16;2025-11-14;Huber GmbH;3583.42;3873.68;7457.1;überfällig
INV-2025-110033;2025-11-26;2025-11-24;Huber GmbH;4038.86;4366.01;8404.87;überfällig
INV-2025-110034;2025-11-28;2025-11-26;Migros AG;113.7;122.91;236.61;überfällig
INV-2025-110035;2025-11-17;2025-11-15;Migros AG;2726.02;2946.83;5672.85;offen
INV-2025-110036;2025-11-04;2025-11-02;Huber GmbH;3726.33;4028.16;7754.49;offen
INV-2025-110037;2025-11-25;2025-11-23;City Kiosk Bern;787.91;851.73;1639.64;überfällig
INV-2025-110038;2025-11-12;2025-11-10;Payfix GmbH,Wallee AG;4682.89;5062.2;9745.09;offen
INV-2025-110039;2025-11-05;2025-11-03;Huber GmbH;4693.9;5074.11;9768.01;bezahlt
INV-2025-110040;2025-11-05;2025-11-03;Müller AG;3421.87;3699.04;7120.91;offen
INV-2025-110041;2025-11-04;2025-11-02;City Kiosk Bern;2860.56;3092.27;5952.83;bezahlt
INV-2025-110042;2025-11-13;2025-11-11;Weber AG;2577.07;2785.81;5362.88;bezahlt
INV-2025-110043;2025-11-20;2025-11-18;Huber GmbH;1798.6;1944.29;3742.89;bezahlt
INV-2025-110044;2025-11-30;2025-11-28;Weber AG;3884.33;4198.96;8083.29;überfällig
INV-2025-110045;2025-11-28;2025-11-26;Migros AG;3992.28;4315.65;8307.93;überfällig
INV-2025-110046;2025-11-08;2025-11-06;Meier GmbH;834.0;901.55;1735.55;überfällig
INV-2025-110047;2025-11-15;2025-11-13;Weber AG;1472.87;1592.17;3065.04;überfällig
INV-2025-110048;2025-11-29;2025-11-27;Weber AG;1739.94;1880.88;3620.82;offen
INV-2025-110049;2025-12-01;2025-11-29;Payfix GmbH,Wallee AG;544.7;588.82;1133.52;bezahlt
INV-2025-110050;2025-11-14;2025-11-12;Müller AG;2459.3;2658.5;5117.8;bezahlt
INV-2025-110051;2025-11-24;2025-11-22;Huber GmbH;3011.57;3255.51;6267.08;offen
INV-2025-110052;2025-11-06;2025-11-04;Schmid AG;4227.14;4569.54;8796.68;überfällig
INV-2025-110053;2025-11-11;2025-11-09;Huber GmbH;3201.38;3460.69;6662.07;überfällig
INV-2025-110054;2025-11-30;2025-11-28;Migros AG;1542.19;1667.11;3209.3;offen
INV-2025-110055;2025-11-12;2025-11-10;Huber GmbH;132.53;143.26;275.79;überfällig
INV-2025-110056;2025-11-26;2025-11-24;Payfix GmbH,Wallee AG;2219.82;2399.63;4619.45;offen
INV-2025-110057;2025-11-04;2025-11-02;City Kiosk Bern;4971.61;5374.31;10345.92;offen
INV-2025-110058;2025-11-14;2025-11-12;Meier GmbH;3751.21;4055.06;7806.27;offen
INV-2025-110059;2025-11-05;2025-11-03;Weber AG;2845.77;3076.28;5922.05;bezahlt
INV-2025-110060;2025-11-12;2025-11-10;Weber AG;293.87;317.67;611.54;offen
INV-2025-110061;2025-11-10;2025-11-08;Migros AG;2055.81;2222.33;4278.14;überfällig
INV-2025-110062;2025-11-16;2025-11-14;City Kiosk Bern;1461.93;1580.35;3042.28;offen
INV-2025-110063;2025-11-21;2025-11-19;Müller AG;3199.63;3458.8;6658.43;bezahlt
INV-2025-110064;2025-11-13;2025-11-11;Müller AG;1566.06;1692.91;3258.97;überfällig
INV-2025-110065;2025-11-19;2025-11-17;Payfix GmbH,Wallee AG;1144.31;1237.0;2381.31;offen
INV-2025-110066;2025-11-05;2025-11-03;Huber GmbH;1677.08;1812.92;3490.0;offen
INV-2025-110067;2025-11-07;2025-11-05;Keller AG;1055.17;1140.64;2195.81;bezahlt
INV-2025-110068;2025-11-29;2025-11-27;Müller AG;980.67;1060.1;2040.77;offen
INV-2025-110069;2025-12-01;2025-11-29;Meier GmbH;712.42;770.13;1482.55;offen
INV-2025-110070;2025-11-17;2025-11-15;Meier GmbH;1818.17;1965.44;3783.61;bezahlt
INV-2025-110071;2025-11-03;2025-11-01;Weber AG;1198.37;1295.44;2493.81;offen
INV-2025-110072;2025-11-06;2025-11-04;Schmid AG;2726.41;2947.25;5673.66;überfällig
INV-2025-110073;2025-11-08;2025-11-06;Schmid AG;1283.66;1387.64;2671.3;bezahlt
INV-2025-110074;2025-11-03;2025-11-01;Keller AG;1924.64;2080.54;4005.18;überfällig
INV-2025-110075;2025-12-01;2025-11-29;Weber AG;2112.63;2283.75;4396.38;bezahlt
INV-2025-110076;2025-11-24;2025-11-22;Meier GmbH;2139.32;2312.6;4451.92;bezahlt
INV-2025-110077;2025-11-06;2025-11-04;Meier GmbH;3949.92;4269.86;8219.78;offen
INV-2025-110078;2025-11-17;2025-11-15;Meier GmbH;1196.17;1293.06;2489.23;bezahlt
INV-2025-110079;2025-11-23;2025-11-21;Weber AG;438.65;474.18;912.83;bezahlt
INV-2025-110080;2025-11-09;2025-11-07;coop AG;935.0;1010.74;1945.74;bezahlt
INV-2025-110081;2025-11-15;2025-11-13;Payfix GmbH,Wallee AG;4958.93;5360.6;10319.53;offen
INV-2025-110082;2025-11-13;2025-11-11;Huber GmbH;2404.16;2598.9;5003.06;bezahlt
INV-2025-110083;2025-11-09;2025-11-07;Weber AG;1129.36;1220.84;2350.2;überfällig
INV-2025-110084;2025-11-23;2025-11-21;Keller AG;2182.83;2359.64;4542.47;überfällig
INV-2025-110085;2025-11-05;2025-11-03;Müller AG;2088.72;2257.91;4346.63;bezahlt
INV-2025-110086;2025-11-10;2025-11-08;Meier GmbH;2234.83;2415.85;4650.68;bezahlt
INV-2025-110087;2025-11-02;2025-10-31;Weber AG;1600.19;1729.81;3330.0;offen
INV-2025-110088;2025-11-25;2025-11-23;Huber GmbH;4219.77;4561.57;8781.34;offen
INV-2025-110089;2025-11-22;2025-11-20;Weber AG;2703.26;2922.22;5625.48;bezahlt
INV-2025-110090;2025-11-08;2025-11-06;Schmid AG;4639.86;5015.69;9655.55;offen
INV-2025-110091;2025-11-27;2025-11-25;Keller AG;1845.63;1995.13;3840.76;offen
INV-2025-110092;2025-11-04;2025-11-02;Migros AG;564.29;610.0;1174.29;offen
INV-2025-110093;2025-11-13;2025-11-11;Meier GmbH;1616.43;1747.36;3363.79;bezahlt
INV-2025-110094;2025-12-01;2025-11-29;City Kiosk Bern;3600.76;3892.42;7493.18;überfällig
INV-2025-110095;2025-11-22;2025-11-20;City Kiosk Bern;650.48;703.17;1353.65;offen
INV-2025-110096;2025-11-19;2025-11-17;Keller AG;3201.98;3461.34;6663.32;bezahlt
INV-2025-110097;2025-11-16;2025-11-14;Keller AG;2219.86;2399.67;4619.53;bezahlt
INV-2025-110098;2025-11-16;2025-11-14;Müller AG;3258.7;3522.65;6781.35;überfällig
INV-2025-110099;2025-11-16;2025-11-14;coop AG;2154.39;2328.9;4483.29;offen
INV-2025-110100;2025-11-13;2025-11-11;coop AG;2535.66;2741.05;5276.71;offen
INV-2025-110101;2025-11-30;2025-11-28;Huber GmbH;2505.58;2708.53;5214.11;bezahlt
INV-2025-110102;2025-11-06;2025-11-04;City Kiosk Bern;1044.1;1128.67;2172.77;bezahlt
INV-2025-110103;2025-11-15;2025-11-13;Payfix GmbH,Wallee AG;2674.4;2891.03;5565.43;offen
INV-2025-110104;2025-11-30;2025-11-28;Weber AG;2562.32;2769.87;5332.19;offen
INV-2025-110105;2025-11-10;2025-11-08;Payfix GmbH,Wallee AG;1438.09;1554.58;2992.67;überfällig
INV-2025-110106;2025-11-28;2025-11-26;Keller AG;412.08;445.46;857.54;bezahlt
INV-2025-110107;2025-11-10;2025-11-08;Keller AG;3172.97;3429.98;6602.95;überfällig
INV-2025-110108;2025-11-08;2025-11-06;City Kiosk Bern;4604.02;4976.95;9580.97;bezahlt
INV-2025-110109;2025-11-28;2025-11-26;Schmid AG;1434.85;1551.07;2985.92;bezahlt
INV-2025-120001;2025-12-06;2025-12-04;Payfix GmbH,Wallee AG;360.8;390.02;750.82;offen
INV-2025-120002;2025-12-21;2025-12-19;Payfix GmbH,Wallee AG;1573.81;1701.29;3275.1;bezahlt
INV-2025-120003;2025-12-30;2025-12-28;Payfix GmbH,Wallee AG;3033.39;3279.09;6312.48;überfällig
INV-2025-120004;2025-12-23;2025-12-21;Schmid AG;2553.59;2760.43;5314.02;überfällig
INV-2025-120005;2025-12-29;2025-12-27;Keller AG;367.95;397.75;765.7;überfällig
INV-2025-120006;2025-12-05;2025-12-03;coop AG;4534.38;4901.66;9436.04;überfällig
INV-2025-120007;2025-12-27;2025-12-25;Huber GmbH;2044.29;2209.88;4254.17;offen
INV-2025-120008;2025-12-07;2025-12-05;City Kiosk Bern;675.1;729.78;1404.88;offen
INV-2025-120009;2025-12-22;2025-12-20;Payfix GmbH,Wallee AG;1239.99;1340.43;2580.42;bezahlt
INV-2025-120010;2025-12-30;2025-12-28;Huber GmbH;1218.88;1317.61;2536.49;überfällig
INV-2025-120011;2025-12-30;2025-12-28;Keller AG;4623.35;4997.84;9621.19;offen
INV-2025-120012;2025-12-23;2025-12-21;Weber AG;4290.88;4638.44;8929.32;bezahlt
INV-2025-120013;2025-12-24;2025-12-22;Meier GmbH;4157.99;4494.79;8652.78;überfällig
INV-2025-120014;2025-12-17;2025-12-15;Keller AG;2831.81;3061.19;5893.0;bezahlt
INV-2025-120015;2025-12-10;2025-12-08;Weber AG;2604.76;2815.75;5420.51;offen
INV-2025-120016;2025-12-22;2025-12-20;Keller AG;1246.7;1347.68;2594.38;bezahlt
INV-2025-120017;2025-12-27;2025-12-25;Meier GmbH;3477.95;3759.66;7237.61;überfällig
INV-2025-120018;2025-12-13;2025-12-11;coop AG;4541.39;4909.24;9450.63;bezahlt
INV-2025-120019;2025-12-24;2025-12-22;Payfix GmbH,Wallee AG;4347.4;4699.54;9046.94;offen
INV-2025-120020;2025-12-28;2025-12-26;Müller AG;3835.19;4145.84;7981.03;bezahlt
INV-2025-120021;2025-12-16;2025-12-14;coop AG;1721.86;1861.33;3583.19;überfällig
INV-2025-120022;2025-12-27;2025-12-25;Meier GmbH;1348.65;1457.89;2806.54;offen
INV-2025-120023;2025-12-17;2025-12-15;Migros AG;3107.66;3359.38;6467.04;überfällig
INV-2025-120024;2025-12-06;2025-12-04;Müller AG;508.56;549.75;1058.31;überfällig
INV-2025-120025;2025-12-18;2025-12-16;Huber GmbH;4753.02;5138.01;9891.03;überfällig
INV-2025-120026;2025-12-21;2025-12-19;Keller AG;3646.53;3941.9;7588.43;überfällig
INV-2025-120028;2025-12-04;2025-12-02;Huber GmbH;4922.82;5321.57;10244.39;offen
INV-2025-120029;2025-12-30;2025-12-28;coop AG;3722.96;4024.52;7747.48;überfällig
INV-2025-120030;2025-12-10;2025-12-08;City Kiosk Bern;2546.62;2752.9;5299.52;bezahlt
INV-2025-120031;2025-12-20;2025-12-18;coop AG;4447.42;4807.66;9255.08;bezahlt
INV-2025-120032;2025-12-09;2025-12-07;Payfix GmbH,Wallee AG;4524.15;4890.61;9414.76;bezahlt
INV-2025-120033;2025-12-21;2025-12-19;Keller AG;2591.49;2801.4;5392.89;überfällig
INV-2025-120034;2025-12-09;2025-12-07;Meier GmbH;4726.5;5109.35;9835.85;offen
INV-2025-120035;2025-12-19;2025-12-17;Müller AG;2023.58;2187.49;4211.07;überfällig
INV-2025-120036;2025-12-22;2025-12-20;Weber AG;1381.89;1493.82;2875.71;überfällig
INV-2025-120037;2025-12-06;2025-12-04;coop AG;2503.81;2706.62;5210.43;bezahlt
INV-2025-120038;2025-12-30;2025-12-28;Keller AG;3751.28;4055.13;7806.41;bezahlt
INV-2025-120039;2025-12-17;2025-12-15;coop AG;3648.06;3943.55;7591.61;überfällig
INV-2025-120040;2025-12-25;2025-12-23;Huber GmbH;1712.17;1850.86;3563.03;offen
INV-2025-120041;2025-12-18;2025-12-16;Weber AG;4022.44;4348.26;8370.7;überfällig
INV-2025-120042;2025-12-10;2025-12-08;Meier GmbH;3412.06;3688.44;7100.5;überfällig
INV-2025-120043;2025-12-20;2025-12-18;coop AG;1872.23;2023.88;3896.11;überfällig
INV-2025-120044;2025-12-31;2025-12-29;City Kiosk Bern;4056.86;4385.47;8442.33;offen
INV-2025-120045;2025-12-05;2025-12-03;Meier GmbH;3762.2;4066.94;7829.14;überfällig
INV-2025-120046;2025-12-11;2025-12-09;Payfix GmbH,Wallee AG;2319.13;2506.98;4826.11;offen
INV-2025-120047;2025-12-17;2025-12-15;Payfix GmbH,Wallee AG;245.02;264.87;509.89;überfällig
INV-2025-120048;2025-12-08;2025-12-06;Keller AG;1722.08;1861.57;3583.65;offen
INV-2025-120049;2025-12-28;2025-12-26;Meier GmbH;1076.07;1163.23;2239.3;überfällig
INV-2025-120050;2025-12-14;2025-12-12;Keller AG;1781.83;1926.16;3707.99;offen
INV-2025-120051;2025-12-12;2025-12-10;Schmid AG;3224.81;3486.02;6710.83;überfällig
INV-2025-120052;2025-12-20;2025-12-18;Meier GmbH;3042.64;3289.09;6331.73;bezahlt
INV-2025-120053;2025-12-22;2025-12-20;Keller AG;3162.76;3418.94;6581.7;überfällig
INV-2025-120054;2025-12-26;2025-12-24;City Kiosk Bern;2716.02;2936.02;5652.04;offen
INV-2025-120055;2025-12-19;2025-12-17;Weber AG;867.46;937.72;1805.18;überfällig
INV-2025-120056;2025-12-17;2025-12-15;Huber GmbH;2664.21;2880.01;5544.22;bezahlt
INV-2025-120057;2025-12-27;2025-12-25;Payfix GmbH,Wallee AG;720.25;778.59;1498.84;offen
INV-2025-120058;2025-12-04;2025-12-02;City Kiosk Bern;644.77;697.0;1341.77;überfällig
INV-2025-120059;2025-12-02;2025-11-30;Meier GmbH;2929.32;3166.59;6095.91;überfällig
INV-2025-120060;2025-12-30;2025-12-28;Weber AG;4665.37;5043.26;9708.63;überfällig
INV-2025-120061;2025-12-10;2025-12-08;Meier GmbH;4166.8;4504.31;8671.11;überfällig
INV-2025-120062;2025-12-05;2025-12-03;Huber GmbH;2554.13;2761.01;5315.14;bezahlt
INV-2025-120063;2025-12-29;2025-12-27;Keller AG;2300.52;2486.86;4787.38;offen
INV-2025-120064;2025-12-24;2025-12-22;Schmid AG;1437.05;1553.45;2990.5;offen
INV-2025-120065;2025-12-03;2025-12-01;Meier GmbH;3642.22;3937.24;7579.46;offen
INV-2025-120066;2025-12-28;2025-12-26;coop AG;4030.26;4356.71;8386.97;offen
INV-2025-120067;2025-12-03;2025-12-01;Meier GmbH;1857.41;2007.86;3865.27;überfällig
INV-2025-120068;2025-12-18;2025-12-16;City Kiosk Bern;3005.64;3249.1;6254.74;bezahlt
INV-2025-120069;2025-12-28;2025-12-26;City Kiosk Bern;563.5;609.14;1172.64;offen
INV-2025-120070;2025-12-28;2025-12-26;Schmid AG;548.0;592.39;1140.39;überfällig
INV-2025-120071;2025-12-28;2025-12-26;Payfix GmbH,Wallee AG;714.78;772.68;1487.46;überfällig
INV-2025-120072;2025-12-29;2025-12-27;Müller AG;4569.67;4939.81;9509.48;überfällig
INV-2025-120073;2025-12-25;2025-12-23;City Kiosk Bern;2042.38;2207.81;4250.19;überfällig
INV-2025-120074;2025-12-03;2025-12-01;Migros AG;245.82;265.73;511.55;überfällig
INV-2025-120075;2025-12-09;2025-12-07;Huber GmbH;2239.8;2421.22;4661.02;offen
INV-2025-120076;2025-12-26;2025-12-24;Weber AG;1790.73;1935.78;3726.51;bezahlt
INV-2025-120078;2025-12-18;2025-12-16;Müller AG;4644.68;5020.9;9665.58;offen
INV-2025-120079;2025-12-10;2025-12-08;City Kiosk Bern;2317.55;2505.27;4822.82;offen
INV-2025-120080;2025-12-13;2025-12-11;Huber GmbH;239.37;258.76;498.13;bezahlt
INV-2025-120081;2025-12-14;2025-12-12;coop AG;3620.8;3914.08;7534.88;bezahlt
INV-2025-120083;2025-12-13;2025-12-11;Payfix GmbH,Wallee AG;4590.39;4962.21;9552.6;bezahlt
INV-2025-120084;2025-12-04;2025-12-02;Schmid AG;3206.32;3466.03;6672.35;offen
INV-2025-120085;2025-12-02;2025-11-30;Migros AG;2206.32;2385.03;4591.35;überfällig
INV-2025-120086;2025-12-24;2025-12-22;coop AG;3601.74;3893.48;7495.22;offen
INV-2025-120087;2025-12-02;2025-11-30;Keller AG;2325.74;2514.12;4839.86;überfällig
INV-2025-120088;2025-12-28;2025-12-26;Weber AG;4811.61;5201.35;10012.96;bezahlt
INV-2025-120089;2025-12-05;2025-12-03;Meier GmbH;1294.74;1399.61;2694.35;offen
INV-2025-120090;2025-12-27;2025-12-25;Huber GmbH;4534.07;4901.33;9435.4;offen
INV-2025-120091;2025-12-17;2025-12-15;Migros AG;2091.89;2261.33;4353.22;bezahlt
INV-2025-120092;2025-12-05;2025-12-03;Migros AG;1626.55;1758.3;3384.85;bezahlt
INV-2025-120093;2025-12-23;2025-12-21;Müller AG;2611.01;2822.5;5433.51;bezahlt
INV-2025-120094;2025-12-26;2025-12-24;Weber AG;3107.83;3359.56;6467.39;bezahlt
INV-2025-120095;2025-12-13;2025-12-11;Meier GmbH;1608.17;1738.43;3346.6;offen
INV-2025-120096;2025-12-31;2025-12-29;Müller AG;4856.85;5250.25;10107.1;offen
INV-2025-120097;2025-12-23;2025-12-21;Müller AG;2025.15;2189.19;4214.34;offen
INV-2025-120098;2025-12-12;2025-12-10;Meier GmbH;1223.3;1322.39;2545.69;überfällig
INV-2025-120099;2025-12-23;2025-12-21;Weber AG;1287.4;1391.68;2679.08;offen
INV-2025-120100;2025-12-19;2025-12-17;Müller AG;4210.54;4551.59;8762.13;offen
INV-2025-120101;2025-12-03;2025-12-01;City Kiosk Bern;788.26;852.11;1640.37;überfällig
INV-2025-120102;2025-12-09;2025-12-07;Weber AG;4789.09;5177.01;9966.1;bezahlt
INV-2025-120103;2025-12-06;2025-12-04;Keller AG;1848.58;1998.31;3846.89;überfällig
INV-2025-120104;2025-12-27;2025-12-25;coop AG;3372.32;3645.48;7017.8;offen
INV-2025-120105;2025-12-11;2025-12-09;Müller AG;2750.35;2973.13;5723.48;überfällig
INV-2025-120106;2025-12-03;2025-12-01;Schmid AG;1424.02;1539.37;2963.39;bezahlt
INV-2025-120107;2025-12-19;2025-12-17;Meier GmbH;3381.39;3655.28;7036.67;bezahlt
INV-2025-120108;2025-12-25;2025-12-23;coop AG;159.53;172.45;331.98;offen
INV-2025-120109;2025-12-11;2025-12-09;City Kiosk Bern;2931.58;3169.04;6100.62;bezahlt
