Rechnung Nr;Rechnung Datum;Auftrag Datum;Kunde;Total ohne MwSt;MwSt 8.1%;Endtotal;Status
INV-2023-110027;2023-11-17;2023-11-15;Weber AG;2125.33;2297.48;4422.81;bezahlt
INV-2023-110028;2023-12-01;2023-11-29;Meier GmbH;252.11;272.53;524.64;bezahlt
INV-2023-110029;2023-11-10;2023-11-08;Schmid AG;4039.54;4366.74;8406.28;überfällig
INV-2023-110030;2023-11-19;2023-11-17;City Kiosk Bern;1549.22;1674.71;3223.93;überfällig
INV-2023-110031;2023-11-07;2023-11-05;Schmid AG;4110.04;4442.95;8552.99;überfällig
INV-2023-110032;2023-11-30;2023-11-28;Payfix GmbH,Wallee AG;1457.14;1575.17;3032.31;bezahlt
INV-2023-110033;2023-11-10;2023-11-08;City Kiosk Bern;2048.44;2214.36;4262.8;bezahlt
INV-2023-110034;2023-11-10;2023-11-08;Huber GmbH;2034.32;2199.1;4233.42;offen
INV-2023-110035;2023-11-18;2023-11-16;Payfix GmbH,Wallee AG;1675.96;1811.71;3487.67;offen
INV-2023-110036;2023-11-06;2023-11-04;Weber AG;1061.67;1147.67;2209.34;offen
INV-2023-110037;2023-11-13;2023-11-11;Meier GmbH;3792.67;4099.88;7892.55;offen
INV-2023-110038;2023-12-01;2023-11-29;Weber AG;209.02;225.95;434.97;offen
INV-2023-110039;2023-11-15;2023-11-13;Huber GmbH;754.07;815.15;1569.22;bezahlt
INV-2023-110040;2023-11-10;2023-11-08;Müller AG;4619.27;4993.43;9612.7;offen
INV-2023-110041;2023-11-05;2023-11-03;Müller AG;2243.68;2425.42;4669.1;offen
INV-2023-110042;2023-12-01;2023-11-29;City Kiosk Bern;4208.82;4549.73;8758.55;offen
INV-2023-110043;2023-11-02;2023-10-31;Keller AG;2993.94;3236.45;6230.39;bezahlt
INV-2023-110044;2023-11-05;2023-11-03;Schmid AG;1779.1;1923.21;3702.31;überfällig
INV-2023-110045;2023-11-18;2023-11-16;Schmid AG;4076.63;4406.84;8483.47;überfällig
INV-2023-110046;2023-11-20;2023-11-18;Migros AG;2798.09;3024.74;5822.83;überfällig
INV-2023-110047;2023-11-06;2023-11-04;Payfix GmbH,Wallee AG;1939.83;2096.96;4036.79;offen
INV-2023-110048;2023-11-27;2023-11-25;Müller AG;4976.21;5379.28;10355.49;bezahlt
INV-2023-110049;2023-11-29;2023-11-27;City Kiosk Bern;3825.96;4135.86;7961.82;überfällig
INV-2023-110050;2023-11-04;2023-11-02;Payfix GmbH,Wallee AG;410.36;443.6;853.96;offen
INV-2023-110051;2023-11-20;2023-11-18;Migros AG;457.99;495.09;953.08;bezahlt
INV-2023-110052;2023-11-13;2023-11-11;Meier GmbH;2186.07;2363.14;4549.21;offen
INV-2023-110053;2023-11-18;2023-11-16;Müller AG;4763.82;5149.69;9913.51;offen
INV-2023-110054;2023-11-02;2023-10-31;Payfix GmbH,Wallee AG;150.69;162.9;313.59;überfällig
INV-2023-110055;2023-11-26;2023-11-24;Müller AG;3650.21;3945.88;7596.09;bezahlt
INV-2023-110056;2023-11-24;2023-11-22;Payfix GmbH,Wallee AG;3560.07;3848.44;7408.51;bezahlt
INV-2023-110057;2023-11-21;2023-11-19;Payfix GmbH,Wallee AG;1511.33;1633.75;3145.08;offen
INV-2023-110058;2023-11-23;2023-11-21;Müller AG;1103.28;1192.65;2295.93;überfällig
INV-2023-110059;2023-11-07;2023-11-05;Müller AG;2719.41;2939.68;5659.09;überfällig
INV-2023-110060;2023-11-04;2023-11-02;Migros AG;4470.28;4832.37;9302.65;offen
INV-2023-110061;2023-11-27;2023-11-25;coop AG;178.69;193.16;371.85;offen
INV-2023-110062;2023-11-15;2023-11-13;City Kiosk Bern;1367.35;1478.11;2845.46;überfällig
INV-2023-110063;2023-11-12;2023-11-10;Müller AG;1290.7;1395.25;2685.95;bezahlt
INV-2023-110064;2023-11-29;2023-11-27;Keller AG;4032.81;4359.47;8392.28;bezahlt
INV-2023-110065;2023-11-28;2023-11-26;Migros AG;1027.57;1110.8;2138.37;bezahlt
INV-2023-110066;2023-11-21;2023-11-19;Payfix GmbH,Wallee AG;3205.52;3465.17;6670.69;überfällig
INV-2023-110067;2023-11-25;2023-11-23;Müller AG;454.85;491.69;946.54;offen
INV-2023-110068;2023-11-25;2023-11-23;Müller AG;3650.37;3946.05;7596.42;offen
INV-2023-110069;2023-12-01;2023-11-29;Keller AG;3244.62;3507.43;6752.05;offen
INV-2023-110070;2023-11-04;2023-11-02;Weber AG;2230.08;2410.72;4640.8;bezahlt
INV-2023-110071;2023-11-05;2023-11-03;Payfix GmbH,Wallee AG;2276.16;2460.53;4736.69;offen
INV-2023-110072;2023-11-11;2023-11-09;Keller AG;725.71;784.49;1510.2;bezahlt
INV-2023-110073;2023-11-20;2023-11-18;Müller AG;3955.59;4275.99;8231.58;überfällig
INV-2023-110074;2023-11-25;2023-11-23;Müller AG;1406.49;1520.42;2926.91;bezahlt
INV-2023-110075;2023-11-20;2023-11-18;coop AG;335.4;362.57;697.97;offen
INV-2023-110076;2023-11-29;2023-11-27;Migros AG;2844.33;3074.72;5919.05;bezahlt
INV-2023-110077;2023-11-03;2023-11-01;City Kiosk Bern;4604.36;4977.31;9581.67;offen
INV-2023-110078;2023-11-02;2023-10-31;Schmid AG;1426.2;1541.72;2967.92;offen
INV-2023-110079;2023-11-06;2023-11-04;Huber GmbH;877.72;948.82;1826.54;bezahlt
INV-2023-110080;2023-11-14;2023-11-12;Migros AG;187.03;202.18;389.21;bezahlt
INV-2023-110081;2023-11-23;2023-11-21;Meier GmbH;3385.71;3659.95;7045.66;überfällig
INV-2023-110082;2023-11-21;2023-11-19;Payfix GmbH,Wallee AG;3316.04;3584.64;6900.68;bezahlt
INV-2023-110083;2023-11-08;2023-11-06;City Kiosk Bern;306.63;331.47;638.1;überfällig
INV-2023-110084;2023-11-25;2023-11-23;Keller AG;3979.53;4301.87;8281.4;überfällig
INV-2023-110085;2023-11-25;2023-11-23;coop AG;4640.1;5015.95;9656.05;bezahlt
INV-2023-110086;2023-11-30;2023-11-28;Müller AG;1137.06;1229.16;2366.22;überfällig
INV-2023-110087;2023-11-30;2023-11-28;Payfix GmbH,Wallee AG;143.97;155.63;299.6;offen
INV-2023-110088;2023-11-19;2023-11-17;Weber AG;4085.6;4416.53;8502.13;überfällig
INV-2023-110089;2023-11-07;2023-11-05;coop AG;4463.4;4824.94;9288.34;bezahlt
INV-2023-110090;2023-11-27;2023-11-25;Migros AG;3131.35;3384.99;6516.34;offen
INV-2023-110091;2023-11-28;2023-11-26;Keller AG;1215.3;1313.74;2529.04;bezahlt
INV-2023-110092;2023-11-09;2023-11-07;City Kiosk Bern;4043.45;4370.97;8414.42;überfällig
INV-2023-110093;2023-11-21;2023-11-19;Huber GmbH;2460.62;2659.93;5120.55;überfällig
INV-2023-110094;2023-11-24;2023-11-22;Meier GmbH;3182.24;3440.0;6622.24;bezahlt
INV-2023-110095;2023-11-03;2023-11-01;Huber GmbH;1371.79;1482.9;2854.69;überfällig
INV-2023-110096;2023-11-21;2023-11-19;coop AG;3944.19;4263.67;8207.86;überfällig
INV-2023-110097;2023-11-07;2023-11-05;coop AG;1394.51;1507.47;2901.98;offen
INV-2023-110098;2023-11-23;2023-11-21;Migros AG;3392.89;3667.71;7060.6;bezahlt
INV-2023-110099;2023-11-18;2023-11-16;Schmid AG;1891.33;2044.53;3935.86;offen
INV-2023-110100;2023-11-19;2023-11-17;Keller AG;1336.85;1445.13;2781.98;offen
INV-2023-110101;2023-11-03;2023-11-01;Meier GmbH;3942.3;4261.63;8203.93;bezahlt
INV-2023-110102;2023-11-28;2023-11-26;Meier GmbH;1807.37;1953.77;3761.14;bezahlt
INV-2023-110103;2023-11-18;2023-11-16;Huber GmbH;2909.55;3145.22;6054.77;bezahlt
INV-2023-110104;2023-11-26;2023-11-24;Weber AG;2438.31;2635.81;5074.12;überfällig
INV-2023-110105;2023-11-04;2023-11-02;Huber GmbH;3943.14;4262.53;8205.67;offen
INV-2023-110106;2023-11-21;2023-11-19;Huber GmbH;1859.81;2010.45;3870.26;bezahlt
INV-2023-110107;2023-11-29;2023-11-27;Keller AG;300.12;324.43;624.55;offen
INV-2023-110108;2023-11-16;2023-11-14;Schmid AG;1907.49;2062.0;3969.49;bezahlt
INV-2023-110109;2023-11-05;2023-11-03;Meier GmbH;4013.81;4338.93;8352.74;bezahlt
INV-2023-120001;2023-12-24;2023-12-22;Huber GmbH;1724.19;1863.85;3588.04;bezahlt
INV-2023-120002;2023-12-22;2023-12-20;Payfix GmbH,Wallee AG;2250.63;2432.93;4683.56;bezahlt
INV-2023-120003;2023-12-06;2023-12-04;Migros AG;680.14;735.23;1415.37;bezahlt
INV-2023-120004;2023-12-02;2023-11-30;Weber AG;3615.04;3907.86;7522.9;überfällig
INV-2023-120005;2023-12-08;2023-12-06;Keller AG;1551.97;1677.68;3229.65;bezahlt
INV-2023-120006;2023-12-27;2023-12-25;City Kiosk Bern;2170.07;2345.85;4515.92;offen
INV-2023-120007;2023-12-29;2023-12-27;Schmid AG;4746.4;5130.86;9877.26;offen
INV-2023-120008;2023-12-20;2023-12-18;Keller AG;624.71;675.31;1300.02;überfällig
INV-2023-120009;2023-12-02;2023-11-30;Weber AG;2422.11;2618.3;5040.41;überfällig
INV-2023-120010;2023-12-27;2023-12-25;Müller AG;2282.59;2467.48;4750.07;bezahlt
INV-2023-120011;2023-12-08;2023-12-06;City Kiosk Bern;4765.79;5151.82;9917.61;überfällig
INV-2023-120012;2023-12-07;2023-12-05;Meier GmbH;1267.9;1370.6;2638.5;bezahlt
INV-2023-120014;2023-12-26;2023-12-24;Payfix GmbH,Wallee AG;4464.94;4826.6;9291.54;überfällig
INV-2023-120015;2023-12-07;2023-12-05;coop AG;1742.94;1884.12;3627.06;offen
INV-2023-120016;2023-12-26;2023-12-24;Migros AG;745.67;806.07;1551.74;offen
INV-2023-120017;2023-12-10;2023-12-08;City Kiosk Bern;1892.08;2045.34;3937.42;offen
INV-2023-120018;2023-12-18;2023-12-16;coop AG;4868.45;5262.79;10131.24;überfällig
INV-2023-120019;2023-12-02;2023-11-30;Payfix GmbH,Wallee AG;969.22;1047.73;2016.95;offen
INV-2023-120020;2023-12-15;2023-12-13;Payfix GmbH,Wallee AG;3370.23;3643.22;7013.45;überfällig
INV-2023-120021;2023-12-24;2023-12-22;Migros AG;1868.58;2019.93;3888.51;bezahlt
INV-2023-120022;2023-12-11;2023-12-09;Keller AG;1351.8;1461.3;2813.1;offen
INV-2023-120023;2023-12-13;2023-12-11;coop AG;2860.52;3092.22;5952.74;offen
INV-2023-120024;2023-12-25;2023-12-23;Keller AG;166.22;179.68;345.9;bezahlt
INV-2023-120025;2023-12-18;2023-12-16;Müller AG;3727.51;4029.44;7756.95;überfällig
INV-2023-120026;2023-12-09;2023-12-07;Payfix GmbH,Wallee AG;126.49;136.74;263.23;bezahlt
INV-2023-120027;2023-12-13;2023-12-11;Payfix GmbH,Wallee AG;2509.79;2713.08;5222.87;bezahlt
INV-2023-120028;2023-12-30;2023-12-28;Weber AG;3822.12;4131.71;7953.83;überfällig
INV-2023-120029;2023-12-11;2023-12-09;coop AG;1588.2;1716.84;3305.04;bezahlt
INV-2023-120030;2023-12-20;2023-12-18;coop AG;4446.89;4807.09;9253.98;offen
INV-2023-120031;2023-12-27;2023-12-25;Müller AG;789.12;853.04;1642.16;überfällig
INV-2023-120032;2023-12-15;2023-12-13;City Kiosk Bern;1727.23;1867.14;3594.37;bezahlt
INV-2023-120033;2023-12-16;2023-12-14;coop AG;2437.65;2635.1;5072.75;offen
INV-2023-120034;2023-12-05;2023-12-03;Keller AG;2261.19;2444.35;4705.54;offen
INV-2023-120035;2023-12-21;2023-12-19;Weber AG;1880.33;2032.64;3912.97;überfällig
INV-2023-120036;2023-12-10;2023-12-08;Müller AG;307.37;332.27;639.64;überfällig
INV-2023-120037;2023-12-11;2023-12-09;Payfix GmbH,Wallee AG;2505.85;2708.82;5214.67;offen
INV-2023-120038;2023-12-16;2023-12-14;Meier GmbH;4545.2;4913.36;9458.56;offen
INV-2023-120039;2023-12-16;2023-12-14;Weber AG;102.54;110.85;213.39;offen
INV-2023-120040;2023-12-10;2023-12-08;Meier GmbH;2758.01;2981.41;5739.42;überfällig
INV-2023-120041;2023-12-03;2023-12-01;Weber AG;821.83;888.4;1710.23;bezahlt
INV-2023-120042;2023-12-11;2023-12-09;coop AG;1106.67;1196.31;2302.98;bezahlt
INV-2023-120043;2023-12-12;2023-12-10;City Kiosk Bern;1899.03;2052.85;3951.88;überfällig
INV-2023-120044;2023-12-04;2023-12-02;Schmid AG;2627.6;2840.44;5468.04;bezahlt
INV-2023-120046;2023-12-21;2023-12-19;City Kiosk Bern;2623.25;2835.73;5458.98;überfällig
INV-2023-120047;2023-12-28;2023-12-26;City Kiosk Bern;3891.77;4207.0;8098.77;überfällig
INV-2023-120048;2023-12-17;2023-12-15;Huber GmbH;2913.11;3149.07;6062.18;bezahlt
INV-2023-120049;2023-12-14;2023-12-12;Keller AG;2290.45;2475.98;4766.43;offen
INV-2023-120050;2023-12-19;2023-12-17;City Kiosk Bern;2109.2;2280.05;4389.25;offen
INV-2023-120051;2023-12-08;2023-12-06;Huber GmbH;4708.93;5090.35;9799.28;offen
INV-2023-120052;2023-12-07;2023-12-05;Meier GmbH;4575.92;4946.57;9522.49;bezahlt
INV-2023-120053;2023-12-26;2023-12-24;Schmid AG;1656.81;1791.01;3447.82;bezahlt
INV-2023-120054;2023-12-28;2023-12-26;Migros AG;2140.77;2314.17;4454.94;bezahlt
INV-2023-120055;2023-12-10;2023-12-08;Payfix GmbH,Wallee AG;785.66;849.3;1634.96;offen
INV-2023-120056;2023-12-29;2023-12-27;Migros AG;574.06;620.56;1194.62;überfällig
INV-2023-120057;2023-12-28;2023-12-26;City Kiosk Bern;4452.5;4813.15;9265.65;bezahlt
INV-2023-120058;2023-12-19;2023-12-17;coop AG;494.98;535.07;1030.05;bezahlt
INV-2023-120059;2023-12-09;2023-12-07;Huber GmbH;4878.3;5273.44;10151.74;überfällig
INV-2023-120060;2023-12-10;2023-12-08;City Kiosk Bern;2366.04;2557.69;4923.73;offen
INV-2023-120061;2023-12-16;2023-12-14;City Kiosk Bern;1830.56;1978.84;3809.4;überfällig
INV-2023-120062;2023-12-19;2023-12-17;Weber AG;1738.33;1879.13;3617.46;überfällig
INV-2023-120063;2023-12-21;2023-12-19;Schmid AG;2018.63;2182.14;4200.77;bezahlt
INV-2023-120064;2023-12-02;2023-11-30;City Kiosk Bern;2550.49;2757.08;5307.57;offen
INV-2023-120065;2023-12-30;2023-12-28;Keller AG;2409.49;2604.66;5014.15;überfällig
INV-2023-120066;2023-12-17;2023-12-15;Weber AG;3940.8;4260.0;8200.8;überfällig
INV-2023-120067;2023-12-26;2023-12-24;Schmid AG;1804.66;1950.84;3755.5;bezahlt
INV-2023-120068;2023-12-18;2023-12-16;coop AG;2863.48;3095.42;5958.9;offen
INV-2023-120069;2023-12-30;2023-12-28;Meier GmbH;2141.4;2314.85;4456.25;überfällig
INV-2023-120070;2023-12-30;2023-12-28;Meier GmbH;3620.61;3913.88;7534.49;bezahlt
INV-2023-120071;2023-12-05;2023-12-03;Payfix GmbH,Wallee AG;4934.91;5334.64;10269.55;bezahlt
INV-2023-120072;2023-12-30;2023-12-28;Keller AG;2605.28;2816.31;5421.59;offen
INV-2023-120073;2023-12-18;2023-12-16;Payfix GmbH,Wallee AG;4400.35;4756.78;9157.13;offen
INV-2023-120074;2023-12-20;2023-12-18;Müller AG;3132.27;3385.98;6518.25;überfällig
INV-2023-120075;2023-12-27;2023-12-25;Migros AG;366.94;396.66;763.6;überfällig
INV-2023-120076;2023-12-16;2023-12-14;City Kiosk Bern;4067.65;4397.13;8464.78;bezahlt
INV-2023-120077;2023-12-20;2023-12-18;City Kiosk Bern;3879.88;4194.15;8074.03;überfällig
INV-2023-120078;2023-12-09;2023-12-07;Müller AG;1201.45;1298.77;2500.22;bezahlt
INV-2023-120079;2023-12-15;2023-12-13;Payfix GmbH,Wallee AG;4109.6;4442.48;8552.08;überfällig
INV-2023-120080;2023-12-16;2023-12-14;Weber AG;2032.6;2197.24;4229.84;überfällig
INV-2023-120081;2023-12-09;2023-12-07;Keller AG;1409.16;1523.3;2932.46;überfällig
INV-2023-120082;2023-12-10;2023-12-08;Schmid AG;4284.11;4631.12;8915.23;überfällig
INV-2023-120083;2023-12-04;2023-12-02;Huber GmbH;3950.42;4270.4;8220.82;offen
INV-2023-120084;2023-12-05;2023-12-03;Migros AG;4733.5;5116.91;9850.41;bezahlt
INV-2023-120085;2023-12-08;2023-12-06;Payfix GmbH,Wallee AG;4990.83;5395.09;10385.92;überfällig
INV-2023-120086;2023-12-16;2023-12-14;Schmid AG;4483.69;4846.87;9330.56;überfällig
INV-2023-120087;2023-12-19;2023-12-17;Schmid AG;1917.26;2072.56;3989.82;bezahlt
INV-2023-120088;2023-12-10;2023-12-08;Müller AG;3009.2;3252.95;6262.15;offen
INV-2023-120089;2023-12-08;2023-12-06;Migros AG;1253.9;1355.47;2609.37;überfällig
INV-2023-120090;2023-12-04;2023-12-02;coop AG;4042.01;4369.41;8411.42;bezahlt
INV-2023-120091;2023-12-12;2023-12-10;Keller AG;3006.52;3250.05;6256.57;offen
INV-2023-120092;2023-12-02;2023-11-30;Payfix GmbH,Wallee AG;2097.07;2266.93;4364.0;offen
INV-2023-120093;2023-12-15;2023-12-13;City Kiosk Bern;4322.42;4672.54;8994.96;überfällig
INV-2023-120094;2023-12-24;2023-12-22;Meier GmbH;2322.32;2510.43;4832.75;überfällig
INV-2023-120095;2023-12-11;2023-12-09;Schmid AG;4722.23;5104.73;9826.96;überfällig
INV-2023-120096;2023-12-29;2023-12-27;Schmid AG;4617.61;4991.64;9609.25;bezahlt
INV-2023-120097;2023-12-20;2023-12-18;Schmid AG;1464.0;1582.58;3046.58;bezahlt
INV-2023-120098;2023-12-23;2023-12-21;Weber AG;1550.09;1675.65;3225.74;offen
INV-2023-120099;2023-12-20;2023-12-18;Keller AG;3046.37;3293.13;6339.5;bezahlt
INV-2023-120100;2023-12-19;2023-12-17;Müller AG;4704.12;5085.15;9789.27;bezahlt
INV-2023-120101;2023-12-15;2023-12-13;Weber AG;2369.38;2561.3;4930.68;offen
INV-2023-120102;2023-12-03;2023-12-01;Huber GmbH;2964.63;3204.77;6169.4;überfällig
INV-2023-120103;2023-12-24;2023-12-22;Meier GmbH;2920.84;3157.43;6078.27;offen
INV-2023-120104;2023-12-28;2023-12-26;Keller AG;4928.7;5327.92;10256.62;offen
INV-2023-120105;2023-12-18;2023-12-16;Migros AG;3272.22;3537.27;6809.49;überfällig
INV-2023-120106;2023-12-07;2023-12-05;Payfix GmbH,Wallee AG;1021.33;1104.06;2125.39;überfällig
INV-2023-120107;2023-12-16;2023-12-14;Migros AG;3550.28;3837.85;7388.13;überfällig
INV-2023-120108;2023-12-30;2023-12-28;Schmid AG;1920.85;2076.44;3997.29;überfällig
INV-2023-120109;2023-12-20;2023-12-18;Keller AG;2671.28;2887.65;5558.93;bezahlt
